31,111,581.71,147.71,603.36,202.97,1,-1,-1,-1
31,107,390.8,144.89,470.39,352.05,1,-1,-1,-1
31,101,473.9,160.81,568.94,342.54,1,-1,-1,-1
31,92,824.37,147.09,921.8,366.93,1,-1,-1,-1
32,113,493.56,138.76,516.17,182.1,1,-1,-1,-1
32,111,583.22,148.7,604.39,204.37,1,-1,-1,-1
32,107,396.9,140.31,484.28,357.21,1,-1,-1,-1
32,101,492.67,162.41,578.26,342.41,1,-1,-1,-1
32,93,920.26,121.24,1000.73,326.17,1,-1,-1,-1
32,92,851.92,146.33,954.22,367.17,1,-1,-1,-1
33,113,491.87,139.42,512.91,182.39,1,-1,-1,-1
33,111,586.81,148.58,606.65,202.35,1,-1,-1,-1
33,108,743.0,155.69,844.75,364.34,1,-1,-1,-1
33,107,404.86,135.56,490.97,355.55,1,-1,-1,-1
33,101,514.23,157.76,592.6,342.01,1,-1,-1,-1
33,93,939.27,134.37,1019.27,346.27,1,-1,-1,-1
33,92,871.69,145.75,976.19,367.57,1,-1,-1,-1
34,111,588.91,147.92,608.89,197.83,1,-1,-1,-1
34,108,724.31,155.74,813.64,358.97,1,-1,-1,-1
34,107,422.54,140.51,504.9,356.28,1,-1,-1,-1
34,101,531.99,157.85,611.84,346.71,1,-1,-1,-1
34,92,896.84,142.66,1015.87,368.42,1,-1,-1,-1
35,108,697.49,156.06,790.68,357.74,1,-1,-1,-1
35,107,441.32,131.53,524.41,357.0,1,-1,-1,-1
35,101,541.19,154.88,628.28,351.95,1,-1,-1,-1
35,92,926.28,140.91,1055.98,369.43,1,-1,-1,-1
36,108,676.28,159.07,779.7,356.22,1,-1,-1,-1
36,107,457.69,137.96,542.46,363.25,1,-1,-1,-1
36,101,552.22,153.37,643.35,355.69,1,-1,-1,-1
36,98,537.28,143.47,565.47,212.07,1,-1,-1,-1
36,92,949.71,140.72,1086.42,369.3,1,-1,-1,-1
37,108,662.5,159.93,764.97,354.32,1,-1,-1,-1
37,107,465.26,139.79,554.45,365.64,1,-1,-1,-1
37,101,571.24,152.34,659.35,356.82,1,-1,-1,-1
37,98,543.85,143.5,572.16,214.43,1,-1,-1,-1
37,92,969.02,139.16,1108.5,368.5,1,-1,-1,-1
38,108,643.86,159.08,733.18,351.28,1,-1,-1,-1
38,107,473.84,148.99,565.77,370.46,1,-1,-1,-1
38,101,588.76,151.6,672.31,357.85,1,-1,-1,-1
38,98,548.11,144.44,574.66,216.28,1,-1,-1,-1
38,92,992.4,136.99,1135.63,368.47,1,-1,-1,-1
39,108,633.1,161.19,709.78,351.36,1,-1,-1,-1
39,107,488.16,141.84,581.06,367.42,1,-1,-1,-1
39,101,603.98,150.9,692.64,360.43,1,-1,-1,-1
39,92,1018.38,133.34,1167.76,367.06,1,-1,-1,-1
40,107,512.45,133.5,601.98,361.57,1,-1,-1,-1
40,101,606.14,147.05,704.34,362.7,1,-1,-1,-1
40,92,1047.22,133.19,1201.45,367.81,1,-1,-1,-1
41,107,526.63,139.5,613.04,368.1,1,-1,-1,-1
41,101,617.47,147.39,713.87,364.15,1,-1,-1,-1
41,92,1072.68,134.53,1225.36,367.97,1,-1,-1,-1
42,107,545.38,138.25,633.89,369.2,1,-1,-1,-1
42,101,632.25,146.76,723.04,364.54,1,-1,-1,-1
42,92,1095.72,137.5,1239.12,368.55,1,-1,-1,-1
43,125,479.59,140.98,499.94,184.74,1,-1,-1,-1
43,107,553.79,136.52,646.6,369.24,1,-1,-1,-1
43,101,656.96,145.89,742.38,365.21,1,-1,-1,-1
43,92,1119.73,139.55,1247.74,368.69,1,-1,-1,-1
44,126,527.61,140.76,548.99,205.12,1,-1,-1,-1
44,125,476.04,141.32,495.16,184.26,1,-1,-1,-1
44,107,568.1,129.97,659.96,366.96,1,-1,-1,-1
44,101,675.35,144.82,762.0,367.4,1,-1,-1,-1
44,92,1136.21,160.59,1250.11,377.66,1,-1,-1,-1
45,125,474.66,141.13,493.24,183.87,1,-1,-1,-1
45,107,585.73,127.0,676.95,366.8,1,-1,-1,-1
45,101,689.59,146.16,782.38,369.33,1,-1,-1,-1
46,125,473.6,139.14,491.4,181.2,1,-1,-1,-1
46,107,611.61,121.98,699.19,364.56,1,-1,-1,-1
46,101,698.46,145.66,799.36,370.82,1,-1,-1,-1
47,130,483.37,176.18,543.33,321.74,1,-1,-1,-1
47,129,568.87,148.44,597.63,224.58,1,-1,-1,-1
47,107,629.0,120.75,717.68,365.68,1,-1,-1,-1
47,101,718.02,145.23,818.4,370.41,1,-1,-1,-1
48,133,605.76,148.52,627.57,209.89,1,-1,-1,-1
48,130,452.51,170.15,522.21,330.17,1,-1,-1,-1
48,129,572.17,151.09,600.55,226.17,1,-1,-1,-1
48,107,639.6,125.39,735.12,368.59,1,-1,-1,-1
48,101,739.12,143.57,834.81,369.08,1,-1,-1,-1
49,133,608.48,147.95,630.5,210.57,1,-1,-1,-1
49,130,425.58,159.4,509.13,334.64,1,-1,-1,-1
49,129,574.33,148.79,602.74,224.0,1,-1,-1,-1
49,107,649.8,125.74,753.59,370.19,1,-1,-1,-1
49,101,753.12,141.24,846.45,367.96,1,-1,-1,-1
50,135,558.32,144.9,581.98,214.19,1,-1,-1,-1
50,134,530.15,138.04,554.67,210.72,1,-1,-1,-1
50,133,611.81,145.89,633.72,208.75,1,-1,-1,-1
50,130,414.79,162.26,494.44,332.32,1,-1,-1,-1
50,129,576.8,148.12,604.92,223.66,1,-1,-1,-1
50,107,669.0,121.7,773.1,368.52,1,-1,-1,-1
50,101,767.76,140.89,869.2,369.75,1,-1,-1,-1
51,135,559.64,145.26,583.08,212.61,1,-1,-1,-1
51,134,530.2,137.7,554.7,210.12,1,-1,-1,-1
51,133,613.25,146.37,636.24,211.24,1,-1,-1,-1
51,130,401.25,164.04,476.34,325.41,1,-1,-1,-1
51,129,579.21,146.96,606.6,223.23,1,-1,-1,-1
51,107,695.68,119.55,794.55,366.64,1,-1,-1,-1
51,101,780.38,141.36,883.7,370.39,1,-1,-1,-1
52,135,561.88,146.56,585.09,212.16,1,-1,-1,-1
52,134,530.94,137.56,555.59,210.15,1,-1,-1,-1
52,133,613.7,146.58,637.51,212.68,1,-1,-1,-1
52,130,375.91,169.2,448.86,327.19,1,-1,-1,-1
52,129,581.72,146.4,610.43,220.98,1,-1,-1,-1
52,107,713.58,117.8,807.91,364.62,1,-1,-1,-1
52,101,797.63,140.79,900.72,369.6,1,-1,-1,-1
53,138,462.34,142.25,479.56,183.07,1,-1,-1,-1
53,135,563.42,148.66,586.04,211.81,1,-1,-1,-1
53,134,532.55,137.56,556.39,207.9,1,-1,-1,-1
53,133,615.22,147.36,639.21,213.16,1,-1,-1,-1
53,130,351.89,158.32,438.24,329.3,1,-1,-1,-1
53,129,587.3,147.47,615.19,217.87,1,-1,-1,-1
53,107,726.55,120.38,822.27,366.0,1,-1,-1,-1
53,101,826.2,140.31,922.6,368.83,1,-1,-1,-1
54,138,462.51,142.61,479.15,182.2,1,-1,-1,-1
54,135,562.07,149.74,584.56,212.29,1,-1,-1,-1
54,134,533.06,137.03,556.81,207.02,1,-1,-1,-1
54,133,617.79,148.59,640.61,213.39,1,-1,-1,-1
54,130,334.35,158.9,425.63,330.97,1,-1,-1,-1
54,129,588.42,147.43,616.66,221.38,1,-1,-1,-1
54,107,738.47,120.65,840.34,368.0,1,-1,-1,-1
54,101,858.5,139.07,951.68,368.08,1,-1,-1,-1
55,140,535.84,142.04,582.44,216.78,1,-1,-1,-1
55,138,462.58,142.85,478.93,182.34,1,-1,-1,-1
55,135,563.1,149.48,585.35,212.49,1,-1,-1,-1
55,134,532.36,137.99,556.75,211.0,1,-1,-1,-1
55,133,620.0,149.69,641.99,213.07,1,-1,-1,-1
55,130,314.31,157.74,401.65,328.85,1,-1,-1,-1
55,129,588.9,147.69,618.69,225.16,1,-1,-1,-1
55,107,754.36,118.08,861.73,368.37,1,-1,-1,-1
55,101,882.03,138.89,984.38,369.44,1,-1,-1,-1
56,138,461.11,142.15,477.35,181.22,1,-1,-1,-1
56,135,563.9,149.03,585.86,213.26,1,-1,-1,-1
56,134,533.97,135.46,558.31,211.7,1,-1,-1,-1
56,133,622.11,148.78,643.9,212.91,1,-1,-1,-1
56,130,309.06,160.1,386.77,327.4,1,-1,-1,-1
56,129,590.96,147.84,621.94,228.04,1,-1,-1,-1
56,107,776.73,113.78,887.77,368.42,1,-1,-1,-1
56,101,898.87,139.88,1018.47,371.25,1,-1,-1,-1
57,138,459.45,142.01,475.67,181.34,1,-1,-1,-1
57,135,565.88,150.07,587.74,214.63,1,-1,-1,-1
57,134,535.27,135.89,560.39,214.0,1,-1,-1,-1
57,133,624.39,149.53,645.86,214.14,1,-1,-1,-1
57,130,288.4,160.09,366.42,327.36,1,-1,-1,-1
57,129,593.54,149.21,625.0,230.37,1,-1,-1,-1
57,107,812.54,109.58,924.63,367.41,1,-1,-1,-1
57,101,925.14,139.23,1054.12,371.6,1,-1,-1,-1
58,138,459.34,141.26,477.05,183.24,1,-1,-1,-1
58,135,567.04,149.29,589.69,215.52,1,-1,-1,-1
58,134,535.77,136.31,561.9,216.17,1,-1,-1,-1
58,133,626.49,151.66,647.58,216.6,1,-1,-1,-1
58,130,272.91,162.29,354.69,329.17,1,-1,-1,-1
58,129,595.87,149.4,628.65,233.14,1,-1,-1,-1
58,107,840.13,109.48,948.97,368.16,1,-1,-1,-1
58,101,958.89,135.05,1084.37,368.56,1,-1,-1,-1
59,138,459.44,140.96,477.3,183.61,1,-1,-1,-1
59,135,567.36,149.57,590.9,216.84,1,-1,-1,-1
59,134,536.93,136.22,563.23,216.65,1,-1,-1,-1
59,133,630.21,146.63,650.59,209.26,1,-1,-1,-1
59,130,254.99,157.25,331.92,321.92,1,-1,-1,-1
59,129,599.78,146.65,633.06,233.37,1,-1,-1,-1
59,107,858.15,111.43,974.68,370.21,1,-1,-1,-1
59,101,985.06,132.28,1101.71,367.34,1,-1,-1,-1
60,138,460.25,141.59,479.61,186.43,1,-1,-1,-1
60,135,567.83,146.38,593.53,217.88,1,-1,-1,-1
60,134,539.38,135.71,565.65,217.55,1,-1,-1,-1
60,133,633.68,144.56,654.67,203.68,1,-1,-1,-1
60,130,246.09,158.17,315.06,318.7,1,-1,-1,-1
60,129,604.8,144.72,639.07,234.79,1,-1,-1,-1
60,107,894.89,110.7,1008.4,370.23,1,-1,-1,-1
60,101,1012.88,132.25,1128.52,368.14,1,-1,-1,-1
61,138,461.89,141.67,483.12,187.6,1,-1,-1,-1
61,135,569.69,147.6,595.79,219.6,1,-1,-1,-1
61,134,541.24,134.75,567.63,218.21,1,-1,-1,-1
61,130,240.81,162.68,307.66,317.81,1,-1,-1,-1
61,129,607.86,143.51,644.85,237.26,1,-1,-1,-1
61,107,927.79,109.39,1043.45,367.54,1,-1,-1,-1
61,101,1041.29,133.4,1156.49,368.48,1,-1,-1,-1
62,138,459.73,140.92,481.13,187.65,1,-1,-1,-1
62,135,570.79,149.0,595.36,219.4,1,-1,-1,-1
62,134,541.64,133.48,568.53,217.94,1,-1,-1,-1
62,129,611.82,143.92,651.34,240.75,1,-1,-1,-1
62,107,954.6,105.62,1073.18,367.24,1,-1,-1,-1
62,101,1076.85,134.78,1192.01,368.69,1,-1,-1,-1
63,146,422.56,140.75,440.28,174.33,1,-1,-1,-1
63,138,456.04,140.3,477.73,187.49,1,-1,-1,-1
63,135,571.86,147.81,596.18,218.65,1,-1,-1,-1
63,134,542.41,134.35,569.69,219.58,1,-1,-1,-1
63,129,613.65,145.29,655.06,243.61,1,-1,-1,-1
63,107,973.33,104.43,1099.35,367.46,1,-1,-1,-1
63,101,1114.41,131.56,1224.85,365.59,1,-1,-1,-1
64,146,422.88,141.78,440.18,173.95,1,-1,-1,-1
64,138,451.68,140.2,473.99,188.76,1,-1,-1,-1
64,135,573.65,147.41,597.97,218.14,1,-1,-1,-1
64,134,544.65,132.96,570.98,213.9,1,-1,-1,-1
64,129,616.01,145.25,657.24,245.45,1,-1,-1,-1
64,107,993.72,105.86,1129.38,367.9,1,-1,-1,-1
64,101,1146.53,127.69,1242.89,363.46,1,-1,-1,-1
65,146,421.89,141.9,440.07,175.34,1,-1,-1,-1
65,138,449.16,141.08,471.59,191.86,1,-1,-1,-1
65,135,575.42,147.94,600.05,219.95,1,-1,-1,-1
65,134,546.59,133.73,572.22,212.65,1,-1,-1,-1
65,129,622.29,144.47,662.74,246.44,1,-1,-1,-1
65,107,1019.98,107.19,1164.33,368.52,1,-1,-1,-1
66,146,418.0,140.32,436.49,174.26,1,-1,-1,-1
66,138,447.15,141.53,469.43,193.11,1,-1,-1,-1
66,135,576.5,149.28,601.86,221.01,1,-1,-1,-1
66,134,547.75,136.74,573.24,217.17,1,-1,-1,-1
66,129,627.45,143.19,667.54,247.54,1,-1,-1,-1
66,107,1067.06,104.31,1211.23,367.58,1,-1,-1,-1
67,148,513.2,142.09,528.5,174.11,1,-1,-1,-1
67,146,415.85,140.71,434.09,174.35,1,-1,-1,-1
67,138,444.57,141.66,467.35,194.7,1,-1,-1,-1
67,135,577.99,149.25,604.41,221.02,1,-1,-1,-1
67,134,548.58,137.63,573.86,219.32,1,-1,-1,-1
67,129,631.91,143.91,673.05,249.69,1,-1,-1,-1
67,107,1109.46,101.77,1239.06,366.33,1,-1,-1,-1
68,148,511.53,142.36,526.86,174.15,1,-1,-1,-1
68,146,413.47,140.92,432.02,174.87,1,-1,-1,-1
68,138,442.26,139.92,464.87,191.85,1,-1,-1,-1
68,135,579.5,148.79,606.44,221.43,1,-1,-1,-1
68,134,548.73,139.78,574.51,223.08,1,-1,-1,-1
68,129,634.98,144.19,676.06,251.2,1,-1,-1,-1
69,148,510.58,142.75,526.17,174.26,1,-1,-1,-1
69,146,412.53,141.03,430.94,175.66,1,-1,-1,-1
69,138,439.45,139.79,461.86,192.08,1,-1,-1,-1
69,135,581.34,148.85,608.72,222.47,1,-1,-1,-1
69,134,549.6,140.94,575.56,223.8,1,-1,-1,-1
69,129,640.05,143.64,681.3,252.24,1,-1,-1,-1
70,148,509.74,143.04,525.34,174.74,1,-1,-1,-1
70,146,410.82,140.76,429.42,175.52,1,-1,-1,-1
70,138,437.63,137.63,459.41,187.68,1,-1,-1,-1
70,135,584.19,146.28,611.74,221.73,1,-1,-1,-1
70,134,549.97,140.02,576.52,224.14,1,-1,-1,-1
70,129,644.79,142.38,686.04,252.65,1,-1,-1,-1
71,148,508.32,142.88,522.94,173.68,1,-1,-1,-1
71,146,409.96,141.02,429.03,176.67,1,-1,-1,-1
71,138,435.11,139.63,457.6,190.31,1,-1,-1,-1
71,135,587.49,144.76,616.14,222.67,1,-1,-1,-1
71,134,550.39,136.95,577.78,224.18,1,-1,-1,-1
71,129,649.49,143.06,692.15,254.94,1,-1,-1,-1
72,148,507.12,142.96,521.34,174.09,1,-1,-1,-1
72,138,434.38,139.4,455.98,189.91,1,-1,-1,-1
72,135,589.48,144.53,618.67,223.37,1,-1,-1,-1
72,134,550.42,134.36,578.21,224.21,1,-1,-1,-1
72,129,654.67,144.31,699.21,257.82,1,-1,-1,-1
73,148,505.44,142.93,519.64,174.56,1,-1,-1,-1
73,135,592.88,146.55,621.42,225.18,1,-1,-1,-1
73,134,550.99,135.68,579.27,227.34,1,-1,-1,-1
73,129,660.22,145.66,705.42,261.93,1,-1,-1,-1
74,148,503.16,142.96,517.72,174.72,1,-1,-1,-1
74,135,595.91,146.64,624.23,225.97,1,-1,-1,-1
74,134,551.86,135.28,580.35,228.65,1,-1,-1,-1
74,129,665.56,144.98,711.97,262.27,1,-1,-1,-1
75,148,501.3,143.5,516.23,175.06,1,-1,-1,-1
75,135,599.16,145.4,628.67,225.87,1,-1,-1,-1
75,134,553.36,135.03,581.71,230.07,1,-1,-1,-1
75,129,673.83,144.3,719.17,262.77,1,-1,-1,-1
76,135,601.09,145.54,632.69,226.9,1,-1,-1,-1
76,134,551.28,133.43,581.17,231.19,1,-1,-1,-1
76,129,680.92,144.91,727.63,264.64,1,-1,-1,-1
77,135,603.39,145.76,637.15,227.79,1,-1,-1,-1
77,134,552.79,131.75,582.88,231.62,1,-1,-1,-1
77,129,686.46,145.93,734.92,266.66,1,-1,-1,-1
78,154,424.39,138.23,443.01,184.4,1,-1,-1,-1
78,151,667.61,146.46,695.43,230.41,1,-1,-1,-1
78,135,606.11,147.27,640.82,228.89,1,-1,-1,-1
78,134,554.26,131.97,584.31,232.97,1,-1,-1,-1
78,129,689.41,146.62,739.16,269.43,1,-1,-1,-1
79,154,423.21,138.76,442.23,186.0,1,-1,-1,-1
79,151,670.11,144.44,699.26,228.72,1,-1,-1,-1
79,148,494.14,143.95,510.39,177.91,1,-1,-1,-1
79,135,608.27,147.18,642.71,229.1,1,-1,-1,-1
79,134,555.9,132.81,586.1,233.71,1,-1,-1,-1
79,129,698.17,146.08,746.87,270.96,1,-1,-1,-1
80,154,421.83,138.38,441.57,187.8,1,-1,-1,-1
80,151,670.99,145.41,701.73,229.22,1,-1,-1,-1
80,135,608.87,146.57,643.86,229.45,1,-1,-1,-1
80,134,556.91,133.99,587.41,235.56,1,-1,-1,-1
80,129,706.33,143.92,754.39,272.07,1,-1,-1,-1
81,154,419.78,136.97,440.15,185.21,1,-1,-1,-1
81,151,672.15,147.34,704.07,229.97,1,-1,-1,-1
81,135,611.01,147.5,646.94,231.51,1,-1,-1,-1
81,134,557.2,132.22,589.08,235.21,1,-1,-1,-1
81,129,712.75,143.79,762.61,273.85,1,-1,-1,-1
82,154,417.44,136.19,438.26,183.71,1,-1,-1,-1
82,151,675.14,148.04,707.25,230.19,1,-1,-1,-1
82,135,614.62,148.05,650.62,232.48,1,-1,-1,-1
82,134,558.86,131.18,592.34,235.39,1,-1,-1,-1
82,129,717.42,147.01,769.06,280.37,1,-1,-1,-1
83,155,509.27,146.12,523.46,177.46,1,-1,-1,-1
83,154,416.03,137.44,436.59,183.72,1,-1,-1,-1
83,151,677.29,147.65,710.42,230.87,1,-1,-1,-1
83,148,485.17,143.66,501.37,177.46,1,-1,-1,-1
83,135,616.08,146.02,653.02,232.46,1,-1,-1,-1
83,134,560.58,130.32,594.53,234.91,1,-1,-1,-1
